Time,226Ra,222Rn,218Po,214Pb,214Bi,210Tl,210Pb,206Hg,206Tl,210Bi,210Po,214Po,218At,218Rn
1.6225952870780875,0.9992972964118296,0.9993038340796497,0.9993038377264654,0.9990840228379109,0.9993036733478879,0.00020985377172724415,0.04886712125107519,9.284624533346506e-10,6.852022092092746e-08,0.04828017391010751,0.032737620356814906,0.9990940394233324,0.00021984684430591825,2.19846844306075e-07
1.6338538778098612,0.9992924223360038,0.9992989599719367,0.9992989636187345,0.9990791498023278,0.9992987992409588,0.00020985274816478746,0.04920072082074885,9.348008497348026e-10,6.899389152172636e-08,0.04861398250416287,0.03305791462353183,0.9990891663388936,0.00021984577200221745,2.198457720023742e-07
1.6451905877536626,0.9992875144647837,0.999294052068608,0.9992940557153878,0.9990742429785631,0.9992938913384194,0.0002098517175052526,0.049536515072406896,9.411809451227871e-10,6.947067830410251e-08,0.04894998715639855,0.03338070844320665,0.9990842594659338,0.00021984469226348112,2.1984469226363786e-07
1.6566059589499142,0.9992825725640095,0.9992891101355027,0.9992891137822645,0.9990693021325067,0.9992889494061088,0.00020985067969946577,0.04987451760552452,9.476029978888236e-10,6.995060057767935e-08,0.04928820147483294,0.03370601475063519,0.9990793185703417,0.00021984360503819395,2.198436050383507e-07
1.6681005372000588,0.9992775963979017,0.9992841339368396,0.9992841375835831,0.9990643270284301,0.9992839732082461,0.00020984963469791298,0.05021474209214696,9.540672678019557e-10,7.043367775512029e-08,0.0496286391401,0.03403384651044783,0.999074343416386,0.00021984251027448403,2.1984251027464079e-07
1.6796748720926535,0.9992725857290496,0.9992791232352063,0.9992791268819317,0.9990593174289726,0.9992789625074188,0.00020984858245073765,0.05055720227710556,9.605740160141695e-10,7.091992935243695e-08,0.04997131390566588,0.03436421671770138,0.9990693337667036,0.00021984140792012067,2.1984140792027743e-07
1.691329517029648,0.9992675403184001,0.9992740777915484,0.9992740814382552,0.9990542730951326,0.9992739170645726,0.00020984752290773825,0.050901911978236014,9.671235050645371e-10,7.140937498929881e-08,0.05031623959804693,0.03469713839848799,0.9990642893822902,0.00021984029792251187,2.1984029792266858e-07
1.7030650292528444,0.999262459925246,0.999268997365157,0.9992690010118452,0.999049193786254,0.999268836638998,0.000209846456018366,0.05124888508659046,9.737159988832284e-10,7.190203438933379e-08,0.050663430117022415,0.03503262461055906,0.9990592100224874,0.00021983918022870159,2.1983918022885833e-07
1.7148819698705398,0.9992573443072147,0.9992638817136579,0.9992638853603275,0.9990440792600161,0.9992637209883221,0.00020984538173172233,0.05159813556665032,9.803517627955932e-10,7.239792738043197e-08,0.05101289943584714,0.035370688443970025,0.9990540954449724,0.0002198380547853677,2.1983805478552446e-07
1.7267809038843556,0.999252193220257,0.9992587305930006,0.9992587342396514,0.9990389292724218,0.999258569868493,0.00020984429999655661,0.051949677456535115,9.870310635260948e-10,7.289707389504003e-08,0.05136466160146092,0.035711343021739186,0.9990489454057456,0.00021983692153881891,2.1983692153897566e-07
