Time,241Am,237Np,233Pa,233U,229Th,225Ra,225Ac,221Fr,217At,213Bi,209Tl,209Pb,209Bi,213Po,217Rn,221Ra
2.052637752709252,0.9967180058711099,6.625349423555097e-07,6.281884559033561e-07,2.6698597761291427e-12,1.6458081574942546e-16,1.506485338524268e-16,1.4169516588394628e-16,1.416494982813832e-16,1.4161002123626509e-16,1.4158476225361648e-16,2.959430212870516e-18,1.4144748980332563e-16,4.3753460154773917e-33,1.3865754020636618e-16,1.6288061119780838e-20,6.800498769282056e-21
2.0621218039991436,0.9967028667020212,6.65591079805109e-07,6.31245115135408e-07,2.6958543872119006e-12,1.6694745252475038e-16,1.5292457724327653e-16,1.43872567959755e-16,1.4387038976208065e-16,1.4379888177281292e-16,1.4376540761301279e-16,3.0049604574071362e-18,1.436431208499926e-16,4.285777325163608e-33,1.407771443301666e-16,1.6540647178613607e-20,6.906006828282704e-21
2.071649675602069,0.996687657815138,6.686612911460622e-07,6.343158506626929e-07,2.7220961140760615e-12,1.694098491695971e-16,1.5520407179923745e-16,1.4601368000096695e-16,1.4603392165651308e-16,1.4597572220756753e-16,1.4597349816571956e-16,3.0503122918946324e-18,1.4583868254133627e-16,4.4644279182960106e-33,1.4293689881416748e-16,1.6791416523833763e-20,7.010219891727141e-21
2.0812215699863383,0.9966723788904754,6.717456409732717e-07,6.374007270912351e-07,2.748587381164562e-12,1.7188136580201735e-16,1.5753878499697786e-16,1.4826946855150484e-16,1.4829604033983845e-16,1.4818381490698457e-16,1.4816412359541055e-16,3.0974125448635503e-18,1.4806680359898058e-16,8.74992702527266e-33,1.4512284854596755e-16,1.7047994537310264e-20,7.117022946283998e-21
2.0908376905557504,0.9966570296065902,6.748441941762336e-07,6.404998093214368e-07,2.7753303763893216e-12,1.743544024323665e-16,1.598873028551632e-16,1.5051945069650721e-16,1.5049542197568652e-16,1.5043517997285723e-16,1.5041338193808303e-16,3.144477115822643e-18,1.5032372655861468e-16,4.464608703518326e-33,1.473157793355974e-16,1.730587706329624e-20,7.225598100023037e-21
2.100498241653915,0.9966416096405744,6.77957015940248e-07,6.436131625496379e-07,2.802327612892411e-12,1.7692167893430854e-16,1.6228413702490558e-16,1.5283765810655159e-16,1.528131077582061e-16,1.5278270585307576e-16,1.5275620343976853e-16,3.1932901052631583e-18,1.5264267581965822e-16,8.990247667252405e-35,1.496012485673223e-16,1.75792222267236e-20,7.336831402535348e-21
2.1102034285685956,0.9966261186680468,6.810841717477099e-07,6.467408522693833e-07,2.829581396851258e-12,1.7947983544867708e-16,1.647172084283158e-16,1.5520521996364762e-16,1.5519353058820306e-16,1.5515787796741875e-16,1.5509528241509345e-16,3.2417105925955984e-18,1.5498268974111085e-16,8.839134145141813e-33,1.5190592043418188e-16,1.7843271526978302e-20,7.450586538499224e-21
2.119953457536071,0.9966105563631495,6.842257273793196e-07,6.498829442725669e-07,2.8570941527088003e-12,1.8213679182842528e-16,1.672193031339504e-16,1.5756407221244043e-16,1.5759546326304934e-16,1.5749097972548537e-16,1.574892517770394e-16,3.2915583603210365e-18,1.5736392664986656e-16,4.374678442759911e-33,1.542332933942028e-16,1.8116173779417602e-20,7.56584114300187e-21
2.12974853574552,0.9965949223985385,6.87381748915842e-07,6.53039504651114e-07,2.8848682753416e-12,1.8477398823509756e-16,1.696799838582504e-16,1.5998098851658815e-16,1.5993286640334755e-16,1.598877880230562e-16,1.5985328092810114e-16,3.341691584125074e-18,1.597214013243221e-16,8.749718455964453e-33,1.5655891935664887e-16,1.8389286219935837e-20,7.678096810426977e-21
2.139588871343422,0.996579216445378,6.905523027389271e-07,6.56210599798028e-07,2.9129061891925935e-12,1.8745070458792168e-16,1.72244199535887e-16,1.6242403364564556e-16,1.6238678120324646e-16,1.6236513100264165e-16,1.622859230624391e-16,3.391860489938937e-18,1.621523139747441e-16,8.75023302754551e-33,1.5894914403522696e-16,1.8672346569178395e-20,7.79457825282498e-21
2.14947467343798,0.9965634381733341,6.937374555328293e-07,6.593962964088778e-07,2.941210496102983e-12,1.9020798083097844e-16,1.7482567103907966e-16,1.6489465920099654e-16,1.6488192320577337e-16,1.6487973629778614e-16,1.6481961340851112e-16,3.4444557724208953e-18,1.6465641966921024e-16,4.375193014340967e-33,1.614074601866527e-16,1.895684404470633e-20,7.916307835108672e-21
2.1594061521035663,0.9965475872505677,6.969372742856979e-07,6.625966614832099e-07,2.969783590949329e-12,1.929895770408979e-16,1.7744165419338453e-16,1.6742044560893469e-16,1.6742546235921137e-16,1.6732582701270917e-16,1.6729467084160163e-16,3.4974078750011026e-18,1.6717133472757906e-16,4.46440013421012e-33,1.638797467449474e-16,1.9250870527722172e-20,8.036129002888478e-21
2.1693835183851844,0.9965316633437278,7.001518262907097e-07,6.658117623256698e-07,2.9986279868737017e-12,1.9581221319489815e-16,1.8010077691157967e-16,1.699607480307116e-16,1.699421142065876e-16,1.6991495693897172e-16,1.6988449908308142e-16,3.550467023610785e-18,1.6972364068963858e-16,8.749899241186769e-33,1.663590177301033e-16,1.9541239152355017e-20,8.160039630319471e-21
2.179406984302955,0.996515666117944,7.033811791479056e-07,6.690416665477566e-07,3.0277461970181703e-12,1.9860748938617783e-16,1.827909601157758e-16,1.7249379244556907e-16,1.7250895569194573e-16,1.7244278434608873e-16,1.724393970785297e-16,3.603990038348192e-18,1.723205642458608e-16,4.553996608609794e-33,1.6887844657810486e-16,1.9838938587208334e-20,8.280678690029514e-21
2.1894767628566214,0.9964995952368211,7.066254007650513e-07,6.722864420688216e-07,3.0571409119230683e-12,2.0154108538898908e-16,1.85529459631529e-16,1.7519667422233966e-16,1.7519230883690464e-16,1.751268730765178e-16,1.7508661072420414e-16,3.6593328355866705e-18,1.7493722403905998e-16,4.375193014340967e-33,1.7144850763113016e-16,2.0142082828554434e-20,8.40595247067757e-21
2.1995930680300746,0.9964834503624316,7.098845593594343e-07,6.755461571177497e-07,3.0868145855977117e-12,2.0444732142907977e-16,1.8831627545883925e-16,1.7789084639080703e-16,1.7781471742145695e-16,1.777604773794153e-16,1.7775253700168117e-16,3.714854042874273e-18,1.7760488291049546e-16,8.749843673014988e-33,1.7406221688454463e-16,2.0448379536446903e-20,8.536406233550463e-21
2.209756114795902,0.9964672311553079,7.131587234588806e-07,6.788208802340563e-07,3.1167699381488103e-12,2.074493173386923e-16,1.9111171919892758e-16,1.805371157136066e-16,1.8054109025611456e-16,1.8051067666970718e-16,1.8046462110427127e-16,3.772623216780848e-18,1.8031514772054902e-16,4.464247133073695e-33,1.767387780454546e-16,2.0758683924546777e-20,8.665496843206294e-21
2.219966119119955,0.9964509372744367,7.164479619034732e-07,6.821106802695926e-07,3.147009512284812e-12,2.104573932400205e-16,1.93955479250573e-16,1.8333289997894504e-16,1.833140677546125e-16,1.83227219674978e-16,1.8319916036502453e-16,3.8291792023533746e-18,1.8302363303825244e-16,8.749718455964453e-33,1.794101071831414e-16,2.1076202866764095e-20,8.796495867366016e-21
2.2302232979659378,0.9964345683772519,7.197523438468429e-07,6.854156263896912e-07,3.1775360576788044e-12,2.134928291040692e-16,1.968475556137755e-16,1.860532009723221e-16,1.8606912038240259e-16,1.8601107525029092e-16,1.860322528199381e-16,3.886877012240299e-18,1.8582716050168423e-16,4.464580919432435e-33,1.8216698150598187e-16,2.1397325260000748e-20,8.931652508837774e-21
2.240527869300019,0.9964181241196264,7.230719387574579e-07,6.887357880747985e-07,3.208352235304744e-12,2.1666810477757835e-16,1.9985352042564826e-16,1.8893172651654124e-16,1.8890841990251943e-16,1.8890431375192227e-16,1.8885162267819646e-16,3.9470011987953195e-18,1.8870063347506706e-16,1.3124939254391316e-32,1.8492037171294735e-16,2.1724093942215024e-20,9.067422569257212e-21
2.2508800520954613,0.9964016041558672,7.264068164202642e-07,6.920712351215228e-07,3.2394607061365864e-12,2.1978562052978862e-16,2.0279736426551904e-16,1.9186396131196372e-16,1.91806871495972e-16,1.9173023968351149e-16,1.9172089288792841e-16,4.007196749369989e-18,1.9158463491277353e-16,8.749537670742139e-33,1.8778898791251866e-16,2.2058069315764903e-20,9.207418404649543e-21
2.2612800663372785,0.996385008138706,7.297570469378202e-07,6.954220376445831e-07,3.270864219847421e-12,2.22994336157734e-16,2.0583438956339276e-16,1.9472797084234413e-16,1.9471966298599082e-16,1.9466434653123983e-16,1.9462384583490503e-16,4.067320935925009e-18,1.9447577550329753e-16,4.46440013421012e-33,1.905860286955992e-16,2.2389916835677743e-20,9.346664505772491e-21
2.2717281330269055,0.9963683357192941,7.331227007319369e-07,6.987882660777121e-07,3.3025656148094665e-12,2.2622585175461306e-16,2.0887141486126653e-16,1.9770956008481827e-16,1.9767009670449605e-16,1.9758282724663692e-16,1.9755174895761846e-16,4.129229222971277e-18,1.9741507481037082e-16,8.749871457100879e-33,1.9349480331359336e-16,2.272942947277486e-20,9.489454805259802e-21
2.2822244741868976,0.996351586547194,7.365038485452031e-07,7.021699911755556e-07,3.3345676111294343e-12,2.2947864732249706e-16,2.1202750535547739e-16,2.0073034256465694e-16,2.006527951902753e-16,2.006251150105044e-16,2.0056697769541068e-16,4.1921009242828166e-18,2.0040147152690674e-16,4.554177393832109e-33,1.9641580531470613e-16,2.3071412133254652e-20,9.633062996677352e-21
2.2927693128656492,0.9963347602703735,7.399005614419619e-07,7.055672840145747e-07,3.3668729880467897e-12,2.328439227371209e-16,2.1519049817991065e-16,2.0373515742927304e-16,2.0371974056838132e-16,2.0365898870311657e-16,2.0360965162651338e-16,4.2557933118203305e-18,2.034807839110425e-16,3.060022728494811e-37,1.994083866897289e-16,2.3423824505949883e-20,9.777011976399164e-21
2.303362873142131,0.996317856535197,7.433129108103432e-07,7.089802159951169e-07,3.399484702199262e-12,2.362715180668304e-16,2.1839317940312294e-16,2.068590036073666e-16,2.0682791314911524e-16,2.0676979104720545e-16,2.0676210633085802e-16,4.320770251711543e-18,2.0661124870251076e-16,4.3748314438963365e-33,2.0249350220556607e-16,2.3782511624828902e-20,9.930911974605536e-21
2.314005380130653,0.9963008749864198,7.46740968363279e-07,7.124088588422455e-07,3.4324055032599383e-12,2.396763134276061e-16,2.216510792681148e-16,2.0996978537300539e-16,2.09954010600557e-16,2.0991545168649466e-16,2.0985468061343433e-16,4.386746287877852e-18,2.097070681585171e-16,4.3748314438963365e-33,2.05508789046723e-16,2.4143707448890588e-20,1.0077587260761475e-20
2.324697059985648,0.9962838152671799,7.501848061401073e-07,7.158532846077366e-07,3.4656383774329264e-12,2.4318598864547716e-16,2.249538442795525e-16,2.1316766322167653e-16,2.1316973240553777e-16,2.1310919273295686e-16,2.130520456341052e-16,4.453364600221012e-18,2.1291892892748107e-16,4.2852627535825525e-33,2.0863057488581494e-16,2.45113801337301e-20,1.0231623574289553e-20
2.3354381399064787,0.9962666770189914,7.536444965081728e-07,7.193135656711523e-07,3.4991861630904466e-12,2.466880638737036e-16,2.283118279327697e-16,2.1641344391601543e-16,2.1638724669758933e-16,2.163005297590604e-16,2.1625564819871026e-16,4.520446778691894e-18,2.1611525500560968e-16,-2.7784085890922257e-38,2.1179251489703445e-16,2.487777168370258e-20,1.038675041039128e-20
2.346228848142263,0.9962494598817367,7.571201121640003e-07,7.227897747414732e-07,3.5330518760029804e-12,2.502782989818073e-16,2.317060488196547e-16,2.197027726518705e-16,2.1966391306297664e-16,2.1964452207793802e-16,2.1957152655413093e-16,4.589241693634374e-18,2.1943159493784926e-16,4.285443538804868e-33,2.1500334586562748e-16,2.5258794456503967e-20,1.0543990133979454e-20
2.3570694139967276,0.9962321634936592,7.606117261350526e-07,7.262819848585847e-07,3.5672384432418823e-12,2.539171740236364e-16,2.351261534448739e-16,2.2302113341540304e-16,2.229656742473549e-16,2.229488480608979e-16,2.229136025940752e-16,4.658143654606329e-18,2.2270362554261446e-16,4.375193014340967e-33,2.1827004284433718e-16,2.5640679252232908e-20,1.0702661168445545e-20
2.3679600678330774,0.9962147874913568,7.64119411780943e-07,7.297902693947394e-07,3.6017488805776343e-12,2.5757580903854136e-16,2.3865842093620775e-16,2.2638594542321945e-16,2.263696071947677e-16,2.262952444001342e-16,2.2623322347585643e-16,4.729579038275854e-18,2.2607921389518986e-16,4.3753460154773917e-33,2.2155769860265717e-16,2.602834997068495e-20,1.0866852973440738e-20
2.3789010410788936,0.9961973315097736,7.676432427953104e-07,7.33314702055995e-07,3.6365862629134754e-12,2.613484438981151e-16,2.4220276750543083e-16,2.298378535140683e-16,2.2980401242238375e-16,2.2971977140102644e-16,2.296775952363216e-16,4.8007289658667805e-18,2.29540789857746e-16,4.285596539941293e-33,2.2493090411958116e-16,2.642297935340592e-20,1.1029886098201428e-20
2.3898925662310497,0.9961797951821926,7.711832932068749e-07,7.368553568837736e-07,3.671753517320756e-12,2.6510435878047085e-16,2.45795430386211e-16,2.332955680104526e-16,2.332276627275751e-16,2.3321161097196085e-16,2.3314317464616305e-16,4.87305639978193e-18,2.329558923005288e-16,4.554177393832109e-33,2.283145800546768e-16,2.681929346807281e-20,1.1195645529396243e-20
2.4009348768606524,0.9961621781402287,7.747396373811572e-07,7.404123082562998e-07,3.7072539256673585e-12,2.689742735074954e-16,2.4944331190877075e-16,2.3678812094004984e-16,2.3678754205014575e-16,2.3674071285845425e-16,2.367085547589517e-16,4.947239298207975e-18,2.3650741325712064e-16,4.464580919432435e-33,2.3178206813038823e-16,2.722979631598668e-20,1.1365426262581398e-20
2.4120282076180066,0.9961444800138209,7.783123500221195e-07,7.439856308902335e-07,3.743090444591008e-12,2.7285938821380914e-16,2.5316884464633294e-16,2.404026083858923e-16,2.403725161917074e-16,2.403034710299687e-16,2.4023526209934834e-16,5.022314246879645e-18,2.401244051963604e-16,4.375526800699708e-33,2.3528970798092883e-16,2.76383968025e-20,1.1538001459861526e-20
2.4231727942375993,0.9961267004312251,7.819015061733784e-07,7.475753998420102e-07,3.7792662672604565e-12,2.767901028579904e-16,2.5692888903500723e-16,2.439982250137445e-16,2.4401484991953403e-16,2.439455618733185e-16,2.438804827744947e-16,5.097424877561139e-18,2.4371775029022055e-16,1.3213993373124042e-32,2.388444970639806e-16,2.805282996702131e-20,1.1710985603106773e-20
2.434368873543111,0.996108839019006,7.855071812198448e-07,7.511816905095469e-07,3.8157846459772026e-12,2.80843937334414e-16,2.607407009003499e-16,2.4771142135369037e-16,2.477073732853425e-16,2.476393391543792e-16,2.4756936625718057e-16,5.175068930940203e-18,2.4743493853350334e-16,8.660483552009411e-33,2.4246736977823937e-16,2.848012355323154e-20,1.1891944192671836e-20
2.445616683452446,0.9960908954020303,7.891294508894835e-07,7.548045786335091e-07,3.8526485965117314e-12,2.848810518336195e-16,2.646284383981395e-16,2.5144494011301044e-16,2.5140706659943413e-16,2.513319144252606e-16,2.5131064510891365e-16,5.253034122407692e-18,2.511361570177454e-16,8.839467931500554e-33,2.4607802926715774e-16,2.89147868421653e-20,1.2069563056855098e-20
2.456916462982791,0.9960728692034586,7.927683912544459e-07,7.584441402991634e-07,3.889861548563808e-12,2.8904128616506736e-16,2.685610410423748e-16,2.5522926492076606e-16,2.5522327157312653e-16,2.5515671081586755e-16,2.55159209716315e-16,5.332819096376252e-18,2.549404807542745e-16,4.4649424898770664e-33,2.4985803735200426e-16,2.934943482694152e-20,1.2250794277063576e-20
2.468268452255692,0.9960547600447374,7.964240787329468e-07,7.62100451937766e-07,3.927426695302182e-12,2.9323952044473813e-16,2.725781972318351e-16,2.5908326659494754e-16,2.5907532628823443e-16,2.5905122379687526e-16,2.589990417622084e-16,5.413282028531487e-18,2.5879266000618e-16,4.285777325163608e-33,2.5362234099760675e-16,2.979576326118819e-20,1.2438432317392248e-20
2.4796728925021587,0.9960365675455927,8.000965900905529e-07,7.657735903279281e-07,3.965347259461975e-12,2.974635946892005e-16,2.7655221385740516e-16,2.630011387300194e-16,2.6299370302496133e-16,2.6294092873716565e-16,2.6286756651019923e-16,5.493994734755497e-18,2.627027002702036e-16,4.3751652302550764e-33,2.57437274378339e-16,3.023949776387039e-20,1.2624502731521296e-20
2.491130026067789,0.9960182913240209,8.037860024419811e-07,7.694636325975894e-07,4.003626670742954e-12,3.017803888073269e-16,2.8069016082575805e-16,2.6700610694812364e-16,2.669855717315902e-16,2.669291985121606e-16,2.6686707968080816e-16,5.577383591716377e-18,2.666883110575253e-16,4.375193014340967e-33,2.6133252043832123e-16,3.0698088981617976e-20,1.2814117344014708e-20
2.5026400964179185,0.995999930996282,8.07492393252428e-07,7.731706562251392e-07,4.042268211013e-12,3.0620206278254853e-16,2.8485054036733395e-16,2.709951075510053e-16,2.7098281789943144e-16,2.7090424617518295e-16,2.7092023572925125e-16,5.661700180932704e-18,2.7071394962252325e-16,8.838953359919497e-33,2.652399929102915e-16,3.116071848788806e-20,1.3009729830663195e-20
2.5142033481427974,0.9959814861768914,8.112158403392882e-07,7.768947390412684e-07,4.081275309971877e-12,3.1058725680747625e-16,2.890868455413567e-16,2.751089458728999e-16,2.750571410113162e-16,2.7500069686631696e-16,2.7496341170739966e-16,5.746801774365182e-18,2.7478963752171723e-16,8.749718455964453e-33,2.692661836604419e-16,3.1629094813675125e-20,1.3204592583042299e-20
2.5258200269627844,0.9959629564786122,8.149564218737573e-07,7.80635959230506e-07,4.1206513381865964e-12,3.150758106915703e-16,2.9333868095837996e-16,2.792648806349269e-16,2.7919957863189067e-16,2.791680661580311e-16,2.791051408797084e-16,5.832759736033457e-18,2.7892127130253416e-16,4.4649424898770664e-33,2.733063488638812e-16,3.2103264924967126e-20,1.3404226371681123e-20
2.5374903797335704,0.9959443415124475,8.187142163822777e-07,7.843943953326549e-07,4.16039978448968e-12,3.1961300450938973e-16,2.9767334433807244e-16,2.833801705582054e-16,2.834047532999425e-16,2.83316203286876e-16,2.8329552289470385e-16,5.920858618291227e-18,2.8312528031960067e-16,8.839134145141813e-33,2.7744079297336775e-16,3.2591141966014996e-20,1.3604132790963353e-20
2.5492146544514234,0.9959256408876324,8.224893027480627e-07,7.881701262445237e-07,4.200524137713647e-12,3.242717981615226e-16,3.0211844500132405e-16,2.876972330738422e-16,2.876744575025424e-16,2.8758934947437056e-16,2.875694879984176e-16,6.010277734912521e-18,2.873740912211329e-16,8.83931493036413e-33,2.815874604098207e-16,3.307946999153583e-20,1.3809628138435546e-20
2.5609931002584587,0.9959068542116258,8.262817602130902e-07,7.919632312215348e-07,4.241027916257393e-12,3.289959517245989e-16,3.066256666365776e-16,2.9203026320470166e-16,2.919997288043365e-16,2.9192500019118996e-16,2.9191081857662074e-16,6.101195495946464e-18,2.9172268583651397e-16,4.554177393832109e-33,2.8584063380371937e-16,3.357665117994432e-20,1.4017917950002717e-20
2.5728259674479332,0.9958879810901036,8.300916683791965e-07,7.957737898790892e-07,4.281914608953443e-12,3.3374442525453787e-16,3.111518696799428e-16,2.964532926213612e-16,2.9642000192088197e-16,2.9636762981396915e-16,2.9629705947115015e-16,6.193040989235853e-18,2.960832219643492e-16,4.3753460154773917e-33,2.901723674291814e-16,3.408416878070153e-20,1.422845696437804e-20
2.5847135074695635,0.9958690211269489,8.339191072100296e-07,7.996018821945155e-07,4.323187822899823e-12,3.38582578662283e-16,3.157350169476432e-16,3.0093874089752723e-16,3.0087791726591386e-16,3.0082588556907948e-16,3.0076813096318457e-16,6.286099670859292e-18,3.005598618948343e-16,8.749718455964453e-33,2.945337858860395e-16,3.4597185173909065e-20,1.4443358069047966e-20
2.596655972934871,0.9958499739242458,8.377641570325755e-07,8.034475885085089e-07,4.364851194760942e-12,3.4346025201618004e-16,3.204337782465694e-16,3.0542564077507705e-16,3.0537705981357376e-16,3.053418378127974e-16,3.053028254033479e-16,6.3808354069445004e-18,3.051015692893039e-16,4.464608703518326e-33,2.9896155316349986e-16,3.511763353998561e-20,1.4660099430560924e-20
2.608653617622548,0.9958308390822702,8.416268985386404e-07,8.073109895266896e-07,4.4069083907675825e-12,3.484215252561675e-16,3.2515669770127426e-16,3.100170559522658e-16,3.100124313786129e-16,3.0996476896247504e-16,3.09893657738919e-16,6.476712967344109e-18,3.0969552616291217e-16,4.4644279182960106e-33,3.034609070410822e-16,3.5646919975495345e-20,1.4879976044473125e-20
2.6207066964838517,0.9958116161994824,8.455074127867295e-07,8.111921663213586e-07,4.4493629884513975e-12,3.5347855836567677e-16,3.299848776918712e-16,3.146810511986481e-16,3.146424254824398e-16,3.1459250815287005e-16,3.1454312298747163e-16,6.573625306028639e-18,3.1433369876777427e-16,4.46440013421012e-33,3.080021628489866e-16,3.618097474078841e-20,1.5103737645053957e-20
2.632815465648021,0.9957923048725187,8.494057812034518e-07,8.150912003330572e-07,4.492218801875056e-12,3.586100713737031e-16,3.34840667003358e-16,3.1939730409484987e-16,3.193566664785933e-16,3.1935847851388713e-16,3.192936364477583e-16,6.672464473243717e-18,3.1905957606579593e-16,8.839287146278239e-33,3.126237319634102e-16,3.6724061405920724e-20,1.5331384232303417e-20
2.6449801824277195,0.9957729046961828,8.53322085585397e-07,8.190081733722476e-07,4.535479556402101e-12,3.6380238429888605e-16,3.398448564146272e-16,3.241948466685485e-16,3.241945890826307e-16,3.241184388240077e-16,3.240691000837817e-16,6.772802284871442e-18,3.2386109341321166e-16,4.285443538804868e-33,3.173221232363717e-16,3.72787898387235e-20,1.5561552653004443e-20
2.6572011053245053,0.9957534152634387,8.572564081004247e-07,8.229431676209712e-07,4.579149006962445e-12,3.690402971619366e-16,3.4482661325267353e-16,3.2904464689206653e-16,3.2903788914788044e-16,3.2898177200955004e-16,3.289019491239998e-16,6.874852832970765e-18,3.2870535066573478e-16,4.375012229118652e-33,3.2212352341971928e-16,3.783730790087291e-20,1.579587869101751e-20
2.6694784940343212,0.9957338361654019,8.612088312897749e-07,8.268962656344322e-07,4.623230967618758e-12,3.7435724991729083e-16,3.4994123994750175e-16,3.340076720235266e-16,3.3397260605374004e-16,3.3393164992800366e-16,3.3385455900775444e-16,6.977866795335361e-18,3.3368403047564757e-16,8.839134145141813e-33,3.2693889430944763e-16,3.8406706659710734e-20,1.603218130119531e-20
2.681812609453015,0.9957141669913308,8.651794380693974e-07,8.308675503427772e-07,4.667729341132845e-12,3.7977756253181143e-16,3.550800247981086e-16,3.3898956797297703e-16,3.3900232477435103e-16,3.389284062434509e-16,3.3889075198022747e-16,7.082807586230502e-18,3.3867836266847137e-16,4.375012229118652e-33,3.3181887098599433e-16,3.8980190040949794e-20,1.6272914159328577e-20
2.6942037136818833,0.9956944073286187,8.691683117317486e-07,8.348571050526777e-07,4.7126479415673744e-12,3.853073149972141e-16,3.60353405088053e-16,3.4410501124974366e-16,3.440607232880945e-16,3.4401531332234733e-16,3.439494001108636e-16,7.189211339528466e-18,3.4372757573843554e-16,8.75023302754551e-33,3.3682454691501875e-16,3.956679801791427e-20,1.6516032535591696e-20
2.7066520700332415,0.9956745567627858,8.731755359474331e-07,8.388650134490626e-07,4.7579908195160366e-12,3.9079146752474935e-16,3.65659571446554e-16,3.4921319651959097e-16,3.492177085907309e-16,3.491683309611067e-16,3.490579485929733e-16,7.296435779052405e-18,3.4886525174646104e-16,8.839467931500554e-33,3.4183372341505735e-16,4.0157499533577155e-20,1.6763717475131977e-20
2.7191579430360173,0.9956546148774706,8.772011947669236e-07,8.428913595967498e-07,4.803761848174257e-12,3.9648841976233307e-16,3.7107962625372527e-16,3.5451444477349334e-16,3.544732806822603e-16,3.5440188328188063e-16,3.5437607855127215e-16,7.406372051323039e-18,3.5414376518965985e-16,4.4644279182960106e-33,3.470139969295995e-16,4.0762870743165887e-20,1.701549187432344e-20
2.7317215984413767,0.9956345812544218,8.812453726222805e-07,8.469362279421517e-07,4.8499649894365915e-12,4.022309719377842e-16,3.765203880515639e-16,3.597968222094054e-16,3.597682874893468e-16,3.5972077832538646e-16,3.5965304071960526e-16,7.516914917760695e-18,3.5945950071242484e-16,8.750413812767826e-33,3.521907859625313e-16,4.136885573791243e-20,1.726760706181918e-20
2.744343303228365,0.995614455473489,8.85308154328754e-07,8.509997033150311e-07,4.8966043234631065e-12,4.08017604053174e-16,3.820664103852946e-16,3.651837149449562e-16,3.651367862663354e-16,3.650877537760653e-16,3.650036059063619e-16,7.628849382581524e-18,3.6480086435575783e-16,1.321417415834636e-32,3.574426472980195e-16,4.198548807432905e-20,1.7526538015400226e-20
2.7570233256095835,0.9955942371126152,8.893896250865818e-07,8.550818709302062e-07,4.943684019113002e-12,4.1389543604429896e-16,3.8772114442002893e-16,3.7065044575662005e-16,3.706325516253493e-16,3.7059536441772495e-16,3.70522584779342e-16,7.74392386426695e-18,3.703091345729314e-16,4.375012229118652e-33,3.6283244290630456e-16,4.2617924375120434e-20,1.7792693681031703e-20
2.769761935036891,0.9955739257478281,8.934898704825518e-07,8.591828163890863e-07,4.991208008714453e-12,4.1989334787180823e-16,3.9343454826165387e-16,3.761708858194872e-16,3.761874690576991e-16,3.761222072222538e-16,3.7604904870504305e-16,7.858998345952373e-18,3.7582752565928645e-16,8.83931493036413e-33,3.682396929483327e-16,4.3256356154604667e-20,1.8056463828533322e-20
2.7825594022071245,0.9955535209532308,8.976089764921536e-07,8.633026256817189e-07,5.039180549825795e-12,4.2591101967239363e-16,3.992100730752808e-16,3.8184229242627704e-16,3.8177644374439363e-16,3.817175646070041e-16,3.816428781052336e-16,7.976963070433618e-18,3.814342510984426e-16,8.750052242323194e-33,3.7372202621591817e-16,4.3900612749315037e-20,1.8328003949372197e-20
2.7954159990678566,0.9955330223009946,9.017470294806305e-07,8.674413851882275e-07,5.0876058408726e-12,4.320867712575864e-16,4.051184677456897e-16,3.8751660223583465e-16,3.875195723191754e-16,3.874295169791487e-16,3.8737518098076323e-16,8.096676213396286e-18,3.871573888411696e-16,4.464761704654751e-33,3.793353012599785e-16,4.45593607224058e-20,1.8600225646819603e-20
2.808331998823172,0.9955124293613492,9.059041162052888e-07,8.715991816806638e-07,5.136488109846823e-12,4.3831724276822015e-16,4.111321229519908e-16,3.933883298335989e-16,3.9331647550608054e-16,3.932316201147426e-16,3.9319979950651913e-16,8.218137774840372e-18,3.929499899608952e-16,8.839287146278239e-33,3.850201624658303e-16,4.522720286548129e-20,1.888083073655195e-20
2.821307675939472,0.9954917417025747,9.100803238169795e-07,8.757761023247871e-07,5.185831555174038e-12,4.446282741690866e-16,4.1717338747918173e-16,3.992063481801599e-16,3.991976255853124e-16,3.9908901571858535e-16,3.9903439810256967e-16,8.340562750549734e-18,3.9881723243017136e-16,4.464761704654751e-33,3.907870803178685e-16,4.5901211572122456e-20,1.9161912929910266e-20
2.8343433061513092,0.9954709588909926,9.142757398618989e-07,8.799722346817938e-07,5.235640523111705e-12,4.510685053939111e-16,4.233043822992644e-16,4.05194203888634e-16,4.0519170235000345e-16,4.05072622391257e-16,4.050286778233358e-16,8.465235692878067e-18,4.048133490653452e-16,4.3746506586740206e-33,3.9660638588606613e-16,4.659228200036296e-20,1.9445789587363558e-20
2.8474391664672463,0.9954500804909572,9.184904522835015e-07,8.841876667099752e-07,5.285919359917289e-12,4.575512965607452e-16,4.2954926556801726e-16,4.1125899447045324e-16,4.111929490629776e-16,4.11157197918992e-16,4.110840854746571e-16,8.591871145746772e-18,4.1084345476356306e-16,3.060022728494811e-37,4.025688530383154e-16,4.7285092621428374e-20,1.974016252458823e-20
2.8605955351757424,0.9954291060648468,9.227245494238693e-07,8.884224867666428e-07,5.336672441414628e-12,4.641784875308264e-16,4.358424651483272e-16,4.1735136547856613e-16,4.1736268956060527e-16,4.172958639047964e-16,4.172455313728597e-16,8.719684104939698e-18,4.169869331531573e-16,8.92873061954149e-33,4.0853831105477244e-16,4.799432822269899e-20,2.003392204286523e-20
